model,augmentation,phase,epoch,loss,accuracy,date,transformations
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,12,0.21528830379247665,0.9952383041381836,2023-05-04 09:18:34.408882,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,12,0.28861844539642334,0.9975357055664062,2023-05-04 09:18:34.408882,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,13,0.20245768502354622,0.9965715408325195,2023-05-04 09:19:54.167292,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,13,0.2674459218978882,0.9975357055664062,2023-05-04 09:19:54.167292,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,14,0.18870839476585388,0.9956350326538086,2023-05-04 09:21:13.933700,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,14,0.259149432182312,0.9975357055664062,2023-05-04 09:21:13.933700,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,15,0.17813824489712715,0.9948492050170898,2023-05-04 09:22:34.158459,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,15,0.24557236582040787,0.9975357055664062,2023-05-04 09:22:34.158459,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,16,0.17092524096369743,0.9943351745605469,2023-05-04 09:23:53.879752,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,16,0.2367675080895424,0.9975357055664062,2023-05-04 09:23:53.879752,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,17,0.1550130359828472,0.9960136413574219,2023-05-04 09:25:13.682150,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,17,0.22918763011693954,0.9975357055664062,2023-05-04 09:25:13.682150,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,18,0.14890911802649498,0.9955615997314453,2023-05-04 09:26:32.759769,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
