model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-47_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,47,0.036062018486444615,0.9860165565381579,2024-05-28 19:55:52.167319,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-47_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,47,0.13205292383670517,0.9735157407563308,2024-05-28 19:55:52.167319,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-48_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,48,0.037630737635909635,0.985485857310089,2024-05-28 20:07:55.067310,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-48_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,48,0.142475963394551,0.9741498434132544,2024-05-28 20:07:55.067810,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-49_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,49,0.03596303320844437,0.9860178102332569,2024-05-28 20:20:00.289411,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-49_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,49,0.13825851755120375,0.9736922481142246,2024-05-28 20:20:00.289411,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-50_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,50,0.03681273234190807,0.9858559515972772,2024-05-28 20:32:03.972572,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-50_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,50,0.12474036592576684,0.9740383332351156,2024-05-28 20:32:03.972572,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-51_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,51,0.035517977647607724,0.9861376914310898,2024-05-28 20:44:12.020921,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-51_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,51,0.13178881968006267,0.9738921435125936,2024-05-28 20:44:12.020921,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-52_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,52,0.036215934442690854,0.9860838446442778,2024-05-28 20:56:12.104257,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-52_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,52,0.10643913201558211,0.9736444407495948,2024-05-28 20:56:12.104257,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-53_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,53,0.03682817890981008,0.9856376553339867,2024-05-28 21:08:18.441061,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-53_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,53,0.12621895374894818,0.9735562712570709,2024-05-28 21:08:18.441061,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-54_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,54,0.03534292563905611,0.9861695306289734,2024-05-28 21:20:20.366518,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-54_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,54,0.13446881615452405,0.9738624888452992,2024-05-28 21:20:20.366518,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-55_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,55,0.03571338720940977,0.986003742066401,2024-05-28 21:32:34.215294,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-55_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,55,0.1287136302281428,0.9729316343110189,2024-05-28 21:32:34.215294,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-56_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,56,0.03562448759724657,0.9860608822287344,2024-05-28 21:44:38.863340,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-56_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,56,0.13450449608479112,0.9735973121379984,2024-05-28 21:44:38.863340,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-57_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,57,0.03577671865584693,0.9861379844774697,2024-05-28 21:56:39.106625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-57_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,57,0.14246268980184987,0.9738738277040679,2024-05-28 21:56:39.106625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-58_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,58,0.03542067250792109,0.9862421032734245,2024-05-28 22:08:47.348403,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-58_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,58,0.12896848502588973,0.973789272966056,2024-05-28 22:08:47.348403,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-59_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,59,0.03538444110533646,0.9861128310065567,2024-05-28 22:20:50.154345,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-59_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,59,0.13482495638288974,0.9742023020777204,2024-05-28 22:20:50.154345,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-60_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,60,0.035067834566378395,0.9862824563419137,2024-05-28 22:32:53.700035,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-60_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,60,0.13538208115115313,0.9737579556169181,2024-05-28 22:32:53.700035,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-61_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,61,0.03574064259886718,0.9861696684189932,2024-05-28 22:45:02.274422,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-61_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,61,0.14552667689838863,0.9745284928946663,2024-05-28 22:45:02.274422,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-62_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,62,0.03502870761250428,0.9863353657684552,2024-05-28 22:57:04.348217,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-62_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,62,0.12766660564751686,0.9734123072130917,2024-05-28 22:57:04.348217,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-63_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,63,0.034628698548275404,0.9864984276412202,2024-05-28 23:09:08.011112,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-63_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,63,0.1380595435721575,0.9736043206576648,2024-05-28 23:09:08.011112,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-64_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,64,0.03512419756525603,0.9864741998863537,2024-05-28 23:21:13.190310,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-64_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,64,0.1295676084088788,0.9738570430361,2024-05-28 23:21:13.190310,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-65_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,65,0.0342833943765341,0.9866354510818282,2024-05-28 23:33:17.176547,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-65_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,65,0.12701326356859524,0.9736792570969144,2024-05-28 23:33:17.176547,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-66_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,66,0.034280659807646066,0.9866448518543828,2024-05-28 23:45:19.052302,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-66_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,66,0.11836826226449218,0.9741122015591317,2024-05-28 23:45:19.052302,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-67_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,67,0.034631406923901105,0.9864643488703556,2024-05-28 23:57:20.362798,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-67_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,67,0.131390967687335,0.9738774477202321,2024-05-28 23:57:20.362798,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-68_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,68,0.034354715836449085,0.9866525137557144,2024-05-29 00:09:32.218740,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-68_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,68,0.13244435704987625,0.9732678380505803,2024-05-29 00:09:32.218740,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-69_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,69,0.03481641173990523,0.9864341553898793,2024-05-29 00:21:37.510745,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-69_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,69,0.12233175938659958,0.9736957681590113,2024-05-29 00:21:37.510745,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-70_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,70,0.034358425966844505,0.9867558349221235,2024-05-29 00:33:43.481916,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-70_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,70,0.1236156235872527,0.9740174918339176,2024-05-29 00:33:43.481916,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-71_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,71,0.03449453374767744,0.9866240649685758,2024-05-29 00:45:52.305543,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-71_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,71,0.12702358294788202,0.973318718219626,2024-05-29 00:45:52.305543,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-72_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,72,0.03409751203460456,0.9867387023828735,2024-05-29 00:57:51.644265,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-72_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,72,0.12774084817019998,0.9735587494948816,2024-05-29 00:57:51.644265,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-73_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,73,0.033254753228940295,0.9870525162398156,2024-05-29 01:09:54.204655,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-73_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,73,0.13366585970226,0.9738514235924035,2024-05-29 01:09:54.204655,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-74_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,74,0.033773956791496286,0.9868980051110384,2024-05-29 01:21:56.824927,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-74_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,74,0.13228090811854004,0.9742196865739498,2024-05-29 01:21:56.824927,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-75_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,75,0.034368850447908224,0.9864458888892329,2024-05-29 01:33:54.129146,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-75_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,75,0.1429763470148138,0.9735696095433729,2024-05-29 01:33:54.129146,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-76_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,76,0.03320706553612088,0.9869625645866446,2024-05-29 01:46:07.994693,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-76_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,76,0.1333129202740283,0.9737681790055899,2024-05-29 01:46:07.994693,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-77_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,77,0.03395556120774953,0.9868652013830245,2024-05-29 01:58:10.064796,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-77_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,77,0.1287868242863373,0.9735958283523045,2024-05-29 01:58:10.064796,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-78_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,78,0.032881892902927624,0.9871482589551872,2024-05-29 02:10:10.254578,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-78_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,78,0.12916358527707353,0.9735725139749467,2024-05-29 02:10:10.254578,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-79_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,79,0.033655095403119686,0.9869508893084241,2024-05-29 02:22:32.533792,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-79_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,79,0.12307915624516116,0.9738873133166079,2024-05-29 02:22:32.533792,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-80_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,80,0.033718999240189104,0.9868917482797603,2024-05-29 02:34:44.511172,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-80_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,80,0.13601594746357698,0.9737260752710797,2024-05-29 02:34:44.511172,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-81_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,81,0.032990463029901204,0.9872026200286931,2024-05-29 02:46:51.780428,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-81_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,81,0.13129344648091476,0.9741653179300249,2024-05-29 02:46:51.780428,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-82_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,82,0.0337394704244178,0.9869437630415346,2024-05-29 02:58:57.114685,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-82_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,82,0.13092342877844831,0.9739199986951115,2024-05-29 02:58:57.114685,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-83_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,83,0.03345406750351818,0.9869092689599066,2024-05-29 03:11:00.825661,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-83_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,83,0.13777508346889777,0.9738736172380125,2024-05-29 03:11:00.826153,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-84_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,84,0.03330387867911643,0.9871412646561999,2024-05-29 03:22:58.129506,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-84_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,84,0.13264158643192034,0.9734673861799559,2024-05-29 03:22:58.129506,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-85_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,85,0.03274526670153159,0.9872571809947595,2024-05-29 03:35:03.607343,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-85_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,85,0.12861102051302342,0.9744465742440048,2024-05-29 03:35:03.607343,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-86_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,86,0.03266714157022844,0.9873948079944604,2024-05-29 03:47:08.675870,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-86_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,86,0.1338421844170782,0.9740440526501892,2024-05-29 03:47:08.675870,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-87_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,87,0.032203159638901135,0.987411657190852,2024-05-29 03:59:06.370300,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-87_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,87,0.13522818063963846,0.9738620731748386,2024-05-29 03:59:06.370300,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-88_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,88,0.03355629652085609,0.9871531475897988,2024-05-29 04:11:08.536848,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-88_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,88,0.11410561712571131,0.9738872554384435,2024-05-29 04:11:08.536848,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-89_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,89,0.03359699969932094,0.9869252448392763,2024-05-29 04:23:13.593151,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-89_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,89,0.12847548104513534,0.9736891858331083,2024-05-29 04:23:13.593151,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-90_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,90,0.03281698665775607,0.9871187796539649,2024-05-29 04:35:14.750065,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-90_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,90,0.134084931782503,0.9740936489762929,2024-05-29 04:35:14.750065,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-91_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,91,0.0317464175879132,0.9876335651052006,2024-05-29 04:47:17.009245,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-91_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,91,0.13231360457199304,0.9741790087469702,2024-05-29 04:47:17.009245,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-92_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,92,0.03245250849069551,0.9874380760010941,2024-05-29 04:59:20.570627,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-92_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,92,0.11751327733107811,0.9745631303458376,2024-05-29 04:59:20.570627,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-93_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,93,0.032301744242940564,0.9871927651312833,2024-05-29 05:11:20.021193,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-93_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,93,0.1388978575685479,0.9743497335499732,2024-05-29 05:11:20.021193,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

