model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-13_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,13,0.1130128693305245,0.9735082218564791,2023-09-11 00:11:41.753863,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-14_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,14,0.04116162274066886,0.9841629780343315,2023-09-11 00:23:45.067955,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-14_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,14,0.11124312882070783,0.9734558579017377,2023-09-11 00:23:45.067955,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-15_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,15,0.040044661252263386,0.9842970341377691,2023-09-11 00:35:46.549089,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-15_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,15,0.09620801309838184,0.9740290464203926,2023-09-11 00:35:46.549089,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-16_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,16,0.040286612453750544,0.9844092379086343,2023-09-11 00:47:52.334115,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-16_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,16,0.11555181377555308,0.9739101646686417,2023-09-11 00:47:52.334115,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-17_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,17,0.03951188967495103,0.9847307621845187,2023-09-11 00:59:55.011475,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-17_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,17,0.10976543431953077,0.9737106954640354,2023-09-11 00:59:55.011975,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-18_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,18,0.03875585602239568,0.9846650208198798,2023-09-11 01:12:00.381798,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-18_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,18,0.1157384847154327,0.9740197753906251,2023-09-11 01:12:00.381798,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-19_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,19,0.038370344350677106,0.9850559330441444,2023-09-11 01:24:06.789580,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-19_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,19,0.11980867829045345,0.9741171106798885,2023-09-11 01:24:06.789580,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-20_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,20,0.0384355084345023,0.9852117696740865,2023-09-11 01:36:13.858268,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-20_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,20,0.1225492974456223,0.9741246348413931,2023-09-11 01:36:13.858268,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-21_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,21,0.04052500693469541,0.9845491374732963,2023-09-11 01:48:16.455048,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-21_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,21,0.10538682069906419,0.9740978688207169,2023-09-11 01:48:16.455048,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-22_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,22,0.03827710202428703,0.9850852551483007,2023-09-11 02:00:17.421289,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-22_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,22,0.11884711023745255,0.9740517872777474,2023-09-11 02:00:17.421289,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-23_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,23,0.038379078998566504,0.9849267558717963,2023-09-11 02:12:24.754371,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-23_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,23,0.11302102398898067,0.9738963580953656,2023-09-11 02:12:24.754371,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-24_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,24,0.037209996840707804,0.9855186028169725,2023-09-11 02:24:25.198770,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-24_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,24,0.11564962954886643,0.9743469133048218,2023-09-11 02:24:25.198770,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-25_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,25,0.0376152779969175,0.9853050535168669,2023-09-11 02:36:25.485174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-25_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,25,0.11600606356936122,0.9746426496834588,2023-09-11 02:36:25.485174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-26_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,26,0.03644140231658502,0.9857195627670405,2023-09-11 02:48:25.394007,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-26_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,26,0.10406907525411326,0.9744281426791483,2023-09-11 02:48:25.394007,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-27_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,27,0.03764123113534231,0.985580769403941,2023-09-11 03:00:30.412750,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-27_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,27,0.09872253732314205,0.974403833849677,2023-09-11 03:00:30.412750,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-28_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,28,0.03789075777461732,0.9854645988330932,2023-09-11 03:12:31.196254,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-28_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,28,0.09040648628182806,0.9745131236109231,2023-09-11 03:12:31.196254,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-29_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,29,0.03715250270355298,0.9856879913863801,2023-09-11 03:24:36.003132,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-29_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,29,0.10871313800152134,0.97460971174569,2023-09-11 03:24:36.003132,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-30_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,30,0.03646096527178155,0.985797943940035,2023-09-11 03:36:38.134407,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-30_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,30,0.10636293341642535,0.9746392822265626,2023-09-11 03:36:38.134407,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-31_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,31,0.0360091990938955,0.9858978300594934,2023-09-11 03:48:43.422578,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-31_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,31,0.09961802406529575,0.9745139075969839,2023-09-11 03:48:43.422578,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-32_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,32,0.037474782218703546,0.9854470044061766,2023-09-11 04:00:42.296428,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-32_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,32,0.11798476492725152,0.9742687935664737,2023-09-11 04:00:42.296428,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-33_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,33,0.035909930424726254,0.9860648470880122,2023-09-11 04:12:48.494571,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-33_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,33,0.12228904355714772,0.9745506865402763,2023-09-11 04:12:48.494571,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-34_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,34,0.03603477834980041,0.9859501029349669,2023-09-11 04:24:52.474520,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-34_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,34,0.11019529282528875,0.9746275224356818,2023-09-11 04:24:52.474520,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-35_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,35,0.035454199222228915,0.9861450505825217,2023-09-11 04:37:06.227656,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-35_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,35,0.1104274738323072,0.9746693473026664,2023-09-11 04:37:06.227656,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-36_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,36,0.03488736403535975,0.9864152509874305,2023-09-11 04:49:03.609331,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-36_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,36,0.11792679144378655,0.9747825885641155,2023-09-11 04:49:03.609331,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-37_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,37,0.035634292992178365,0.9860895192642103,2023-09-11 05:01:07.082725,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-37_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,37,0.10459637842422094,0.9746020297346447,2023-09-11 05:01:07.082725,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-38_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,38,0.03527228331373966,0.9862289569412025,2023-09-11 05:13:07.133524,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-38_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,38,0.11748299181385062,0.974523636390423,2023-09-11 05:13:07.134028,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-39_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,39,0.03510218495258762,0.9864827622745675,2023-09-11 05:25:11.600692,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-39_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,39,0.11898194700941155,0.9743000004209323,2023-09-11 05:25:11.600692,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-40_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,40,0.03589752476550609,0.9859278624614964,2023-09-11 05:37:15.500717,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-40_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,40,0.11417438324986443,0.9746347624680085,2023-09-11 05:37:15.500717,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-41_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,41,0.03509786129604865,0.9862634975997376,2023-09-11 05:49:15.717760,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-41_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,41,0.1214537081160133,0.9743614565092933,2023-09-11 05:49:15.717760,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-42_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,42,0.03568491785282148,0.9862895088620315,2023-09-11 06:01:17.651396,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-42_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,42,0.10758767777889293,0.9744234808560072,2023-09-11 06:01:17.651396,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-43_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,43,0.034894358120201266,0.9865190553892568,2023-09-11 06:13:19.396430,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-43_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,43,0.10707236999236368,0.9746650432718221,2023-09-11 06:13:19.396430,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-44_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,44,0.03475655019372133,0.9865812413832717,2023-09-11 06:25:19.274910,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-44_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,44,0.11023806507602849,0.974613026586071,2023-09-11 06:25:19.275567,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-45_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,45,0.03501225395027448,0.9864611059531493,2023-09-11 06:37:24.608980,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-45_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,45,0.10976640600911823,0.9750106706290412,2023-09-11 06:37:24.608980,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-46_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,46,0.03395131795514606,0.9868129712030492,2023-09-11 06:49:23.895695,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-46_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,46,0.12129255907975361,0.9746067231276937,2023-09-11 06:49:23.895695,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-47_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,47,0.03443146281096853,0.9866985647325861,2023-09-11 07:01:25.047625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-47_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,47,0.11559707127262614,0.974461585735452,2023-09-11 07:01:25.047625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

